trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image.started,fixation.started,image_2.started,fixation_2.started,image.stopped,fixation.stopped,image_2.stopped,fixation_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
42,0,42,0,21.523587458999828,21.523587458999828,21.623331750000943,21.623331750000943,21.610764959004882,21.610764959004882,21.712898042002053,21.712898042002053,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
43,0,43,0,21.72351950000302,21.72351950000302,21.82327641700249,21.82327641700249,21.811044959002174,21.811044959002174,21.91256025000621,21.91256025000621,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
44,0,44,0,21.923500709002838,21.923500709002838,22.02348104200064,22.02348104200064,22.01076545900287,22.01076545900287,22.11290800000279,22.11290800000279,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
45,0,45,0,22.123488500001258,22.123488500001258,22.2235992920032,22.2235992920032,22.211066917006974,22.211066917006974,22.3121292920041,22.3121292920041,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
46,0,46,0,22.323607917001937,22.323607917001937,22.42353387500043,22.42353387500043,22.410776500000793,22.410776500000793,22.512318292006967,22.512318292006967,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
47,0,47,0,22.523496417001297,22.523496417001297,22.62361100000271,22.62361100000271,22.61058291700465,22.61058291700465,22.71247850000509,22.71247850000509,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
48,0,48,0,22.723402875002648,22.723402875002648,22.823510584006726,22.823510584006726,22.810767417002353,22.810767417002353,22.911891667004966,22.911891667004966,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
49,0,49,0,22.923291709004843,22.923291709004843,23.02352570900257,23.02352570900257,23.01083354200091,23.01083354200091,23.1122563750032,23.1122563750032,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
50,0,50,0,23.123503500006336,23.123503500006336,23.22364191700035,23.22364191700035,23.210913834001985,23.210913834001985,23.311655500001507,23.311655500001507,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
51,0,51,0,23.32328766700084,23.32328766700084,23.423322125003324,23.423322125003324,23.41073845900246,23.41073845900246,23.5123502090064,23.5123502090064,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
52,0,52,0,23.52344337500108,23.52344337500108,23.623503625000012,23.623503625000012,23.610706959007075,23.610706959007075,23.712036667006032,23.712036667006032,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
53,0,53,0,23.72327204200701,23.72327204200701,23.823626709003292,23.823626709003292,23.81089145900478,23.81089145900478,23.912304584002413,23.912304584002413,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
54,0,54,0,23.92348850000417,23.92348850000417,24.02351087500574,24.02351087500574,24.011005125001248,24.011005125001248,24.112438042000576,24.112438042000576,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
55,0,55,0,24.123493959006737,24.123493959006737,24.22349729200505,24.22349729200505,24.21085700000549,24.21085700000549,24.311729542001558,24.311729542001558,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
56,0,56,0,24.323326125006133,24.323326125006133,24.42363416700391,24.42363416700391,24.41103854200628,24.41103854200628,24.513313459006895,24.513313459006895,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
57,0,57,0,24.523506250006903,24.523506250006903,24.623525500006508,24.623525500006508,24.611426500006928,24.611426500006928,24.71256254200125,24.71256254200125,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
58,0,58,0,24.723489334006445,24.723489334006445,24.82345833400177,24.82345833400177,24.81051608400594,24.81051608400594,24.913458334005554,24.913458334005554,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
59,0,59,0,24.92348779200256,24.92348779200256,25.02339975000359,25.02339975000359,25.01060191700526,25.01060191700526,25.112338042003103,25.112338042003103,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
60,0,60,0,25.123461292001593,25.123461292001593,25.223515292003867,25.223515292003867,25.2111224590044,25.2111224590044,25.31227808400581,25.31227808400581,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
61,0,61,0,25.323545625004044,25.323545625004044,25.423300125003152,25.423300125003152,25.410897584006307,25.410897584006307,25.512117417005356,25.512117417005356,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
62,0,62,0,25.52351804200589,25.52351804200589,25.62345020900102,25.62345020900102,25.610857042003772,25.610857042003772,25.712427042002673,25.712427042002673,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
63,0,63,0,25.7235119590041,25.7235119590041,25.8233530840007,25.8233530840007,25.810775667006965,25.810775667006965,25.91372333400068,25.91372333400068,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
64,0,64,0,25.923523792000196,25.923523792000196,26.023491875006584,26.023491875006584,26.01081900000281,26.01081900000281,26.1123712500048,26.1123712500048,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
65,0,65,0,26.123574667006324,26.123574667006324,26.223493459001475,26.223493459001475,26.210557625003275,26.210557625003275,26.312859917001333,26.312859917001333,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
66,0,66,0,26.32354420900083,26.32354420900083,26.423615334002534,26.423615334002534,26.41087066700129,26.41087066700129,26.513531959004467,26.513531959004467,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
67,0,67,0,26.523474167006498,26.523474167006498,26.623498709006526,26.623498709006526,26.61102495900559,26.61102495900559,26.71232591700391,26.71232591700391,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
68,0,68,0,26.723485667003843,26.723485667003843,26.823504625004716,26.823504625004716,26.81176591700205,26.81176591700205,26.912304250006855,26.912304250006855,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
69,0,69,0,26.923567042002105,26.923567042002105,27.023615709003934,27.023615709003934,27.010838917005458,27.010838917005458,27.11261125000601,27.11261125000601,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
70,0,70,0,27.123519334003504,27.123519334003504,27.223535750003066,27.223535750003066,27.210595500000636,27.210595500000636,27.312415167005383,27.312415167005383,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
71,0,71,0,27.323479792001308,27.323479792001308,27.423515500006033,27.423515500006033,27.41076858400629,27.41076858400629,27.512641917004657,27.512641917004657,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
72,0,72,0,27.523518792004324,27.523518792004324,27.62360104200343,27.62360104200343,27.610824334005883,27.610824334005883,27.712434292006947,27.712434292006947,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
73,0,73,0,27.723262042003626,27.723262042003626,27.823508125002263,27.823508125002263,27.81084679200285,27.81084679200285,27.91272570900037,27.91272570900037,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
74,0,74,0,27.92338758400001,27.92338758400001,28.023528709003585,28.023528709003585,28.0113682920055,28.0113682920055,28.110401875004754,28.110401875004754,534722,001,2023-03-17_11h04.35.803,simple VEP,2022.2.4,None,
